OPERAT_CARRIER_CD,Key,OPERAT_FLIGHT_NBR,SCHD_DEP_DT,SCHD_DEP_AIRPRT_IATA_CD,ARVL_AIRPRT_IATA_CD,SCHD_LEG_DEP_TMS,EST_LEG_DEP_TMS,ACTL_LEG_DEP_TMS,SCHD_LEG_ARVL_TMS,EST_LEG_ARVL_TMS,ACTL_LEG_ARVL_TMS,LAST_UPDT_TMS_LCL,CURR_STATUS_IND
AA,1001_2024-10-24_DFW,1001,2024-10-24,DFW,CUN,2024-10-24 09:09:00,2024-10-24 09:55:00,2024-10-24 09:50:00,2024-10-24 11:59:00,2024-10-24 12:25:00,2024-10-24 12:22:00,2024-10-24 12:23:58.268,Y
AA,1001_2024-10-25_DFW,1001,2024-10-25,DFW,CUN,2024-10-25 09:09:00,2024-10-25 09:09:00,2024-10-25 09:02:00,2024-10-25 11:59:00,2024-10-25 11:41:00,2024-10-25 11:37:00,2024-10-25 11:41:13.381,Y
AA,1001_2024-10-26_ORD,1001,2024-10-26,ORD,CUN,2024-10-26 07:06:00,2024-10-26 07:06:00,2024-10-26 07:04:00,2024-10-26 10:51:00,2024-10-26 10:33:00,2024-10-26 10:30:00,2024-10-26 10:32:14.455,Y
AA,1001_2024-10-27_DFW,1001,2024-10-27,DFW,CUN,2024-10-27 09:09:00,2024-10-27 09:20:00,2024-10-27 09:25:00,2024-10-27 11:59:00,2024-10-27 12:23:00,,2024-10-27 09:11:13.159,N
AA,1001_2024-10-27_DFW,1001,2024-10-27,DFW,CUN,2024-10-27 09:09:00,2024-10-27 09:20:00,2024-10-27 09:25:00,2024-10-27 11:59:00,2024-10-27 12:07:00,2024-10-27 12:02:00,2024-10-27 12:04:42.161,Y
AA,1001_2024-10-28_DFW,1001,2024-10-28,DFW,CUN,2024-10-28 09:02:00,2024-10-28 09:10:00,2024-10-28 09:46:00,2024-10-28 11:52:00,2024-10-28 12:00:00,,2024-10-28 05:58:20.082,N
AA,1001_2024-10-28_DFW,1001,2024-10-28,DFW,CUN,2024-10-28 09:02:00,2024-10-28 09:25:00,2024-10-28 09:46:00,2024-10-28 11:52:00,2024-10-28 12:14:00,,2024-10-28 08:24:56.171,N
AA,1001_2024-10-28_DFW,1001,2024-10-28,DFW,CUN,2024-10-28 09:02:00,2024-10-28 09:45:00,2024-10-28 09:46:00,2024-10-28 11:52:00,2024-10-28 12:43:00,,2024-10-28 08:41:44.709,N
AA,1001_2024-10-28_DFW,1001,2024-10-28,DFW,CUN,2024-10-28 09:02:00,2024-10-28 09:54:00,2024-10-28 09:46:00,2024-10-28 11:52:00,2024-10-28 12:52:00,,2024-10-28 09:14:28.092,N
AA,1001_2024-10-28_DFW,1001,2024-10-28,DFW,CUN,2024-10-28 09:02:00,2024-10-28 09:54:00,2024-10-28 09:46:00,2024-10-28 11:52:00,2024-10-28 12:14:00,2024-10-28 12:09:00,2024-10-28 12:12:36.220,Y
AA,1001_2024-10-29_DFW,1001,2024-10-29,DFW,CUN,2024-10-29 09:02:00,2024-10-29 09:02:00,2024-10-29 08:57:00,2024-10-29 11:52:00,2024-10-29 11:45:00,2024-10-29 11:40:00,2024-10-29 11:43:00.284,Y
AA,1001_2024-10-30_DFW,1001,2024-10-30,DFW,CUN,2024-10-30 09:02:00,2024-10-30 09:02:00,2024-10-30 09:01:00,2024-10-30 11:52:00,2024-10-30 11:39:00,2024-10-30 11:34:00,2024-10-30 11:37:24.079,Y
AA,1001_2024-10-31_DFW,1001,2024-10-31,DFW,CUN,2024-10-31 09:09:00,2024-10-31 09:09:00,2024-10-31 09:05:00,2024-10-31 11:59:00,2024-10-31 12:22:00,2024-10-31 12:18:00,2024-10-31 12:20:53.014,Y
AA,1001_2024-11-01_DFW,1001,2024-11-01,DFW,CUN,2024-11-01 09:02:00,2024-11-01 09:02:00,2024-11-01 08:57:00,2024-11-01 11:52:00,2024-11-01 11:49:00,2024-11-01 11:48:00,2024-11-01 11:50:57.250,Y
AA,1001_2024-11-02_ORD,1001,2024-11-02,ORD,CUN,2024-11-02 07:00:00,2024-11-02 07:00:00,2024-11-02 06:50:00,2024-11-02 10:45:00,2024-11-02 10:22:00,2024-11-02 10:18:00,2024-11-02 10:20:02.467,Y
AA,1001_2024-11-03_DFW,1001,2024-11-03,DFW,CUN,2024-11-03 09:02:00,2024-11-03 09:32:00,2024-11-03 10:28:00,2024-11-03 12:52:00,2024-11-03 13:31:00,,2024-11-03 08:06:47.350,N
AA,1001_2024-11-03_DFW,1001,2024-11-03,DFW,CUN,2024-11-03 09:02:00,2024-11-03 09:45:00,2024-11-03 10:28:00,2024-11-03 12:52:00,2024-11-03 13:44:00,,2024-11-03 09:28:46.008,N
AA,1001_2024-11-03_DFW,1001,2024-11-03,DFW,CUN,2024-11-03 09:02:00,2024-11-03 09:45:00,2024-11-03 10:28:00,2024-11-03 12:52:00,2024-11-03 13:44:00,,2024-11-03 10:28:46.008,N
AA,1001_2024-11-03_DFW,1001,2024-11-03,DFW,CUN,2024-11-03 09:02:00,2024-11-03 10:00:00,2024-11-03 10:28:00,2024-11-03 12:52:00,2024-11-03 14:00:00,,2024-11-03 09:50:40.343,N
AA,1001_2024-11-03_DFW,1001,2024-11-03,DFW,CUN,2024-11-03 09:02:00,2024-11-03 10:00:00,2024-11-03 10:28:00,2024-11-03 12:52:00,2024-11-03 14:00:00,,2024-11-03 10:50:40.343,N
AA,1001_2024-11-03_DFW,1001,2024-11-03,DFW,CUN,2024-11-03 09:02:00,2024-11-03 10:10:00,2024-11-03 10:28:00,2024-11-03 12:52:00,2024-11-03 14:14:00,,2024-11-03 10:02:22.255,N
AA,1001_2024-11-03_DFW,1001,2024-11-03,DFW,CUN,2024-11-03 09:02:00,2024-11-03 10:10:00,2024-11-03 10:28:00,2024-11-03 12:52:00,2024-11-03 14:32:00,,2024-11-03 10:29:35.041,N
AA,1001_2024-11-03_DFW,1001,2024-11-03,DFW,CUN,2024-11-03 09:02:00,2024-11-03 10:10:00,2024-11-03 10:28:00,2024-11-03 12:52:00,2024-11-03 14:14:00,,2024-11-03 11:02:22.255,N
AA,1001_2024-11-03_DFW,1001,2024-11-03,DFW,CUN,2024-11-03 09:02:00,2024-11-03 10:10:00,2024-11-03 10:28:00,2024-11-03 12:52:00,2024-11-03 14:31:00,2024-11-03 14:30:00,2024-11-03 13:32:34.481,Y
AA,1001_2024-11-03_DFW,1001,2024-11-03,DFW,CUN,2024-11-03 09:02:00,2024-11-03 10:10:00,2024-11-03 10:28:00,2024-11-03 12:52:00,2024-11-03 14:31:00,2024-11-03 14:30:00,2024-11-03 14:32:34.481,Y
AA,1001_2024-11-04_DFW,1001,2024-11-04,DFW,CUN,2024-11-04 09:02:00,2024-11-04 09:26:00,2024-11-04 09:25:00,2024-11-04 12:52:00,2024-11-04 13:16:00,,2024-11-04 05:21:30.488,N
AA,1001_2024-11-04_DFW,1001,2024-11-04,DFW,CUN,2024-11-04 09:02:00,2024-11-04 09:26:00,2024-11-04 09:25:00,2024-11-04 12:52:00,2024-11-04 13:05:00,2024-11-04 13:00:00,2024-11-04 12:04:23.074,Y
AA,1001_2024-11-05_DFW,1001,2024-11-05,DFW,CUN,2024-11-05 09:27:00,2024-11-05 11:30:00,2024-11-05 11:16:00,2024-11-05 13:12:00,2024-11-05 15:44:00,,2024-11-05 10:36:08.402,N
AA,1001_2024-11-05_DFW,1001,2024-11-05,DFW,CUN,2024-11-05 09:27:00,2024-11-05 11:30:00,2024-11-05 11:16:00,2024-11-05 13:12:00,2024-11-05 15:33:00,2024-11-05 15:29:00,2024-11-05 14:30:46.467,Y
AA,1001_2024-11-06_DFW,1001,2024-11-06,DFW,CUN,2024-11-06 09:27:00,2024-11-06 09:27:00,2024-11-06 09:34:00,2024-11-06 13:12:00,2024-11-06 13:08:00,2024-11-06 13:06:00,2024-11-06 12:06:55.606,Y
AA,1001_2024-11-07_DFW,1001,2024-11-07,DFW,CUN,2024-11-07 09:27:00,2024-11-07 09:36:00,2024-11-07 09:39:00,2024-11-07 13:12:00,2024-11-07 13:32:00,,2024-11-07 09:36:07.140,N
AA,1001_2024-11-07_DFW,1001,2024-11-07,DFW,CUN,2024-11-07 09:27:00,2024-11-07 09:36:00,2024-11-07 09:39:00,2024-11-07 13:12:00,2024-11-07 13:15:00,2024-11-07 13:13:00,2024-11-07 12:15:32.134,Y
AA,1001_2024-11-08_DFW,1001,2024-11-08,DFW,CUN,2024-11-08 09:27:00,2024-11-08 09:40:00,2024-11-08 09:46:00,2024-11-08 13:12:00,2024-11-08 13:27:00,,2024-11-08 05:12:23.013,N
AA,1001_2024-11-08_DFW,1001,2024-11-08,DFW,CUN,2024-11-08 09:27:00,2024-11-08 09:51:00,2024-11-08 09:46:00,2024-11-08 13:12:00,2024-11-08 13:38:00,,2024-11-08 06:32:35.116,N
AA,1001_2024-11-08_DFW,1001,2024-11-08,DFW,CUN,2024-11-08 09:27:00,2024-11-08 09:51:00,2024-11-08 09:46:00,2024-11-08 13:12:00,2024-11-08 13:28:00,2024-11-08 13:24:00,2024-11-08 12:26:38.313,Y
AA,1001_2024-11-09_DFW,1001,2024-11-09,DFW,CUN,2024-11-09 09:27:00,2024-11-09 09:38:00,2024-11-09 10:53:00,2024-11-09 13:12:00,2024-11-09 13:36:00,,2024-11-09 09:31:22.554,N
AA,1001_2024-11-09_DFW,1001,2024-11-09,DFW,CUN,2024-11-09 09:27:00,2024-11-09 09:54:00,2024-11-09 10:53:00,2024-11-09 13:12:00,2024-11-09 13:52:00,,2024-11-09 09:41:57.448,N
AA,1001_2024-11-09_DFW,1001,2024-11-09,DFW,CUN,2024-11-09 09:27:00,2024-11-09 10:05:00,2024-11-09 10:53:00,2024-11-09 13:12:00,2024-11-09 14:19:00,,2024-11-09 09:42:53.334,N
AA,1001_2024-11-09_DFW,1001,2024-11-09,DFW,CUN,2024-11-09 09:27:00,2024-11-09 10:20:00,2024-11-09 10:53:00,2024-11-09 13:12:00,2024-11-09 14:34:00,,2024-11-09 09:59:26.056,N
AA,1001_2024-11-09_DFW,1001,2024-11-09,DFW,CUN,2024-11-09 09:27:00,2024-11-09 10:30:00,2024-11-09 10:53:00,2024-11-09 13:12:00,2024-11-09 14:44:00,,2024-11-09 10:12:03.032,N
AA,1001_2024-11-09_DFW,1001,2024-11-09,DFW,CUN,2024-11-09 09:27:00,2024-11-09 10:40:00,2024-11-09 10:53:00,2024-11-09 13:12:00,2024-11-09 14:49:00,,2024-11-09 10:18:35.737,N
AA,1001_2024-11-09_DFW,1001,2024-11-09,DFW,CUN,2024-11-09 09:27:00,2024-11-09 10:53:00,2024-11-09 10:53:00,2024-11-09 13:12:00,2024-11-09 15:02:00,,2024-11-09 10:45:40.573,N
AA,1001_2024-11-09_DFW,1001,2024-11-09,DFW,CUN,2024-11-09 09:27:00,2024-11-09 11:00:00,2024-11-09 10:53:00,2024-11-09 13:12:00,2024-11-09 15:09:00,,2024-11-09 10:48:10.229,N
AA,1001_2024-11-09_DFW,1001,2024-11-09,DFW,CUN,2024-11-09 09:27:00,2024-11-09 11:00:00,2024-11-09 10:53:00,2024-11-09 13:12:00,2024-11-09 14:34:00,2024-11-09 14:32:00,2024-11-09 13:35:58.432,Y
AA,1001_2024-11-10_DFW,1001,2024-11-10,DFW,CUN,2024-11-10 09:27:00,2024-11-10 09:27:00,2024-11-10 09:19:00,2024-11-10 13:12:00,2024-11-10 12:56:00,2024-11-10 12:54:00,2024-11-10 11:56:25.015,Y
AA,1001_2024-11-11_DFW,1001,2024-11-11,DFW,CUN,2024-11-11 09:27:00,2024-11-11 09:27:00,2024-11-11 09:22:00,2024-11-11 13:12:00,2024-11-11 13:06:00,2024-11-11 13:03:00,2024-11-11 12:06:40.168,Y
AA,1001_2024-11-12_DFW,1001,2024-11-12,DFW,CUN,2024-11-12 09:27:00,2024-11-12 09:36:00,2024-11-12 09:41:00,2024-11-12 13:12:00,2024-11-12 13:23:00,,2024-11-12 07:54:49.196,N
AA,1001_2024-11-12_DFW,1001,2024-11-12,DFW,CUN,2024-11-12 09:27:00,2024-11-12 09:53:00,2024-11-12 09:41:00,2024-11-12 13:12:00,2024-11-12 13:50:00,,2024-11-12 08:59:18.999,N
AA,1001_2024-11-12_DFW,1001,2024-11-12,DFW,CUN,2024-11-12 09:27:00,2024-11-12 09:55:00,2024-11-12 09:41:00,2024-11-12 13:12:00,2024-11-12 13:52:00,,2024-11-12 09:20:06.138,N
AA,1001_2024-11-12_DFW,1001,2024-11-12,DFW,CUN,2024-11-12 09:27:00,2024-11-12 09:55:00,2024-11-12 09:41:00,2024-11-12 13:12:00,2024-11-12 13:27:00,2024-11-12 13:24:00,2024-11-12 12:27:10.131,Y
AA,1001_2024-11-13_DFW,1001,2024-11-13,DFW,CUN,2024-11-13 09:27:00,2024-11-13 09:27:00,2024-11-13 09:22:00,2024-11-13 13:12:00,2024-11-13 12:59:00,2024-11-13 13:15:00,2024-11-13 12:18:01.258,Y
AA,1001_2024-11-14_DFW,1001,2024-11-14,DFW,CUN,2024-11-14 09:27:00,2024-11-14 09:27:00,2024-11-14 09:20:00,2024-11-14 13:12:00,2024-11-14 13:00:00,2024-11-14 12:56:00,2024-11-14 11:59:51.140,Y
AA,1001_2024-11-15_DFW,1001,2024-11-15,DFW,CUN,2024-11-15 09:27:00,2024-11-15 09:27:00,2024-11-15 09:26:00,2024-11-15 13:12:00,2024-11-15 12:57:00,2024-11-15 12:54:00,2024-11-15 11:56:55.130,Y
AA,1001_2024-11-16_DFW,1001,2024-11-16,DFW,CUN,2024-11-16 09:27:00,2024-11-16 09:27:00,2024-11-16 09:21:00,2024-11-16 13:12:00,2024-11-16 12:53:00,2024-11-16 12:53:00,2024-11-16 11:55:03.314,Y
AA,1001_2024-11-17_DFW,1001,2024-11-17,DFW,CUN,2024-11-17 09:27:00,2024-11-17 09:27:00,2024-11-17 09:13:00,2024-11-17 13:12:00,2024-11-17 12:56:00,2024-11-17 12:54:00,2024-11-17 11:56:20.805,Y
AA,1001_2024-11-18_DFW,1001,2024-11-18,DFW,CUN,2024-11-18 09:27:00,2024-11-18 09:27:00,2024-11-18 09:20:00,2024-11-18 13:12:00,2024-11-18 13:25:00,2024-11-18 13:21:00,2024-11-18 12:24:31.061,Y
AA,1001_2024-11-19_DFW,1001,2024-11-19,DFW,CUN,2024-11-19 09:27:00,2024-11-19 09:27:00,2024-11-19 09:19:00,2024-11-19 13:12:00,2024-11-19 13:08:00,2024-11-19 13:07:00,2024-11-19 12:10:04.403,Y
AA,1001_2024-11-20_DFW,1001,2024-11-20,DFW,CUN,2024-11-20 09:27:00,2024-11-20 09:27:00,2024-11-20 09:20:00,2024-11-20 13:12:00,2024-11-20 13:06:00,2024-11-20 13:05:00,2024-11-20 12:08:19.087,Y
AA,1001_2024-11-21_DFW,1001,2024-11-21,DFW,CUN,2024-11-21 09:30:00,2024-11-21 09:37:00,2024-11-21 11:12:00,2024-11-21 13:12:00,2024-11-21 13:30:00,,2024-11-21 08:56:09.712,N
AA,1001_2024-11-21_DFW,1001,2024-11-21,DFW,CUN,2024-11-21 09:30:00,2024-11-21 09:47:00,2024-11-21 11:12:00,2024-11-21 13:12:00,2024-11-21 13:40:00,,2024-11-21 09:42:42.113,N
AA,1001_2024-11-21_DFW,1001,2024-11-21,DFW,CUN,2024-11-21 09:30:00,2024-11-21 10:02:00,2024-11-21 11:12:00,2024-11-21 13:12:00,2024-11-21 14:11:00,,2024-11-21 09:53:30.855,N
AA,1001_2024-11-21_DFW,1001,2024-11-21,DFW,CUN,2024-11-21 09:30:00,2024-11-21 10:17:00,2024-11-21 11:12:00,2024-11-21 13:12:00,2024-11-21 14:26:00,,2024-11-21 10:12:50.702,N
AA,1001_2024-11-21_DFW,1001,2024-11-21,DFW,CUN,2024-11-21 09:30:00,2024-11-21 10:25:00,2024-11-21 11:12:00,2024-11-21 13:12:00,2024-11-21 14:34:00,,2024-11-21 10:22:12.381,N
AA,1001_2024-11-21_DFW,1001,2024-11-21,DFW,CUN,2024-11-21 09:30:00,2024-11-21 10:30:00,2024-11-21 11:12:00,2024-11-21 13:12:00,2024-11-21 14:39:00,,2024-11-21 10:24:03.300,N
AA,1001_2024-11-21_DFW,1001,2024-11-21,DFW,CUN,2024-11-21 09:30:00,2024-11-21 11:00:00,2024-11-21 11:12:00,2024-11-21 13:12:00,2024-11-21 15:05:00,,2024-11-21 10:39:34.179,N
AA,1001_2024-11-21_DFW,1001,2024-11-21,DFW,CUN,2024-11-21 09:30:00,2024-11-21 11:10:00,2024-11-21 11:12:00,2024-11-21 13:12:00,2024-11-21 15:00:00,,2024-11-21 11:00:54.226,N
AA,1001_2024-11-21_DFW,1001,2024-11-21,DFW,CUN,2024-11-21 09:30:00,2024-11-21 11:10:00,2024-11-21 11:12:00,2024-11-21 13:12:00,2024-11-21 14:50:00,2024-11-21 14:48:00,2024-11-21 13:50:25.148,Y
AA,1001_2024-11-22_DFW,1001,2024-11-22,DFW,CUN,2024-11-22 09:30:00,2024-11-22 09:30:00,2024-11-22 09:33:00,2024-11-22 13:12:00,2024-11-22 13:08:00,2024-11-22 13:11:00,2024-11-22 12:17:39.080,Y
AA,1001_2024-11-23_DFW,1001,2024-11-23,DFW,CUN,2024-11-23 09:30:00,2024-11-23 09:30:00,2024-11-23 09:24:00,2024-11-23 13:05:00,2024-11-23 13:04:00,2024-11-23 13:10:00,2024-11-23 12:14:02.114,Y
AA,1001_2024-11-24_DFW,1001,2024-11-24,DFW,CUN,2024-11-24 09:30:00,2024-11-24 10:00:00,2024-11-24 09:46:00,2024-11-24 13:05:00,2024-11-24 13:43:00,,2024-11-24 09:18:40.316,N
AA,1001_2024-11-24_DFW,1001,2024-11-24,DFW,CUN,2024-11-24 09:30:00,2024-11-24 10:00:00,2024-11-24 09:46:00,2024-11-24 13:05:00,2024-11-24 13:03:00,2024-11-24 13:18:00,2024-11-24 12:22:08.314,Y
AA,1001_2024-11-25_DFW,1001,2024-11-25,DFW,CUN,2024-11-25 09:30:00,2024-11-25 09:30:00,2024-11-25 09:22:00,2024-11-25 13:12:00,2024-11-25 12:52:00,2024-11-25 13:06:00,2024-11-25 12:09:34.662,Y
AA,1001_2024-11-26_DFW,1001,2024-11-26,DFW,CUN,2024-11-26 09:30:00,2024-11-26 09:30:00,2024-11-26 09:30:00,2024-11-26 13:12:00,2024-11-26 13:04:00,2024-11-26 13:00:00,2024-11-26 12:06:08.137,Y
AA,1001_2024-11-27_DFW,1001,2024-11-27,DFW,CUN,2024-11-27 09:30:00,2024-11-27 09:30:00,2024-11-27 09:27:00,2024-11-27 13:12:00,2024-11-27 12:59:00,2024-11-27 12:55:00,2024-11-27 11:58:09.006,Y
AA,1001_2024-11-28_DFW,1001,2024-11-28,DFW,CUN,2024-11-28 09:30:00,2024-11-28 09:30:00,2024-11-28 09:25:00,2024-11-28 13:12:00,2024-11-28 12:54:00,2024-11-28 12:50:00,2024-11-28 11:52:50.105,Y
AA,1001_2024-11-29_DFW,1001,2024-11-29,DFW,CUN,2024-11-29 09:30:00,2024-11-29 09:30:00,2024-11-29 09:22:00,2024-11-29 13:12:00,2024-11-29 12:54:00,2024-11-29 12:52:00,2024-11-29 11:54:43.209,Y
AA,1001_2024-11-30_DFW,1001,2024-11-30,DFW,CUN,2024-11-30 09:30:00,2024-11-30 09:30:00,2024-11-30 09:30:00,2024-11-30 13:05:00,2024-11-30 13:13:00,2024-11-30 13:12:00,2024-11-30 12:16:47.038,Y
AA,1001_2024-12-01_DFW,1001,2024-12-01,DFW,CUN,2024-12-01 09:30:00,2024-12-01 09:30:00,2024-12-01 09:27:00,2024-12-01 13:05:00,2024-12-01 13:14:00,2024-12-01 13:13:00,2024-12-01 12:16:43.103,Y
AA,1001_2024-12-02_DFW,1001,2024-12-02,DFW,CUN,2024-12-02 09:30:00,2024-12-02 09:30:00,2024-12-02 09:23:00,2024-12-02 13:12:00,2024-12-02 13:00:00,2024-12-02 13:01:00,2024-12-02 12:02:28.165,Y
AA,1001_2024-12-03_DFW,1001,2024-12-03,DFW,CUN,2024-12-03 09:30:00,2024-12-03 09:30:00,2024-12-03 09:26:00,2024-12-03 13:12:00,2024-12-03 12:50:00,2024-12-03 12:49:00,2024-12-03 11:52:05.362,Y
AA,1001_2024-12-04_DFW,1001,2024-12-04,DFW,CUN,2024-12-04 09:30:00,2024-12-04 09:30:00,2024-12-04 09:23:00,2024-12-04 13:12:00,2024-12-04 13:11:00,2024-12-04 13:07:00,2024-12-04 12:09:30.114,Y
AA,1001_2024-12-05_DFW,1001,2024-12-05,DFW,CUN,2024-12-05 09:31:00,2024-12-05 09:31:00,2024-12-05 09:27:00,2024-12-05 13:11:00,2024-12-05 13:18:00,2024-12-05 13:12:00,2024-12-05 12:16:41.429,Y
AA,1001_2024-12-06_DFW,1001,2024-12-06,DFW,CUN,2024-12-06 09:31:00,2024-12-06 09:45:00,2024-12-06 09:40:00,2024-12-06 13:11:00,2024-12-06 13:37:00,,2024-12-06 08:45:57.121,N
AA,1001_2024-12-06_DFW,1001,2024-12-06,DFW,CUN,2024-12-06 09:31:00,2024-12-06 09:45:00,2024-12-06 09:40:00,2024-12-06 13:11:00,2024-12-06 13:18:00,2024-12-06 13:13:00,2024-12-06 12:16:15.190,Y
AA,1001_2024-12-07_DFW,1001,2024-12-07,DFW,CUN,2024-12-07 09:31:00,2024-12-07 09:50:00,2024-12-07 10:11:00,2024-12-07 13:11:00,2024-12-07 13:30:00,,2024-12-07 06:45:23.607,N
AA,1001_2024-12-07_DFW,1001,2024-12-07,DFW,CUN,2024-12-07 09:31:00,2024-12-07 10:00:00,2024-12-07 10:11:00,2024-12-07 13:11:00,2024-12-07 13:40:00,,2024-12-07 07:38:13.293,N
AA,1001_2024-12-07_DFW,1001,2024-12-07,DFW,CUN,2024-12-07 09:31:00,2024-12-07 10:05:00,2024-12-07 10:11:00,2024-12-07 13:11:00,2024-12-07 14:10:00,,2024-12-07 09:33:27.336,N
AA,1001_2024-12-07_DFW,1001,2024-12-07,DFW,CUN,2024-12-07 09:31:00,2024-12-07 10:20:00,2024-12-07 10:11:00,2024-12-07 13:11:00,2024-12-07 14:25:00,,2024-12-07 10:02:52.621,N
AA,1001_2024-12-07_DFW,1001,2024-12-07,DFW,CUN,2024-12-07 09:31:00,2024-12-07 10:20:00,2024-12-07 10:11:00,2024-12-07 13:11:00,2024-12-07 14:30:00,2024-12-07 14:30:00,2024-12-07 13:33:45.470,Y
AA,1001_2024-12-08_DFW,1001,2024-12-08,DFW,CUN,2024-12-08 09:31:00,2024-12-08 10:05:00,2024-12-08 10:21:00,2024-12-08 13:11:00,2024-12-08 13:53:00,,2024-12-08 05:26:10.111,N
AA,1001_2024-12-08_DFW,1001,2024-12-08,DFW,CUN,2024-12-08 09:31:00,2024-12-08 10:16:00,2024-12-08 10:21:00,2024-12-08 13:11:00,2024-12-08 14:04:00,,2024-12-08 06:40:32.765,N
AA,1001_2024-12-08_DFW,1001,2024-12-08,DFW,CUN,2024-12-08 09:31:00,2024-12-08 10:22:00,2024-12-08 10:21:00,2024-12-08 13:11:00,2024-12-08 14:22:00,,2024-12-08 09:52:12.070,N
AA,1001_2024-12-08_DFW,1001,2024-12-08,DFW,CUN,2024-12-08 09:31:00,2024-12-08 10:22:00,2024-12-08 10:21:00,2024-12-08 13:11:00,2024-12-08 14:14:00,2024-12-08 14:18:00,2024-12-08 13:19:58.220,Y
AA,1001_2024-12-09_DFW,1001,2024-12-09,DFW,CUN,2024-12-09 09:31:00,2024-12-09 09:46:00,2024-12-09 11:09:00,2024-12-09 13:11:00,2024-12-09 13:38:00,,2024-12-09 09:31:06.511,N
AA,1001_2024-12-09_DFW,1001,2024-12-09,DFW,CUN,2024-12-09 09:31:00,2024-12-09 10:30:00,2024-12-09 11:09:00,2024-12-09 13:11:00,2024-12-09 14:30:00,,2024-12-09 09:39:34.603,N
AA,1001_2024-12-09_DFW,1001,2024-12-09,DFW,CUN,2024-12-09 09:31:00,2024-12-09 10:55:00,2024-12-09 11:09:00,2024-12-09 13:11:00,2024-12-09 14:57:00,,2024-12-09 10:26:24.040,N
AA,1001_2024-12-09_DFW,1001,2024-12-09,DFW,CUN,2024-12-09 09:31:00,2024-12-09 11:10:00,2024-12-09 11:09:00,2024-12-09 13:11:00,2024-12-09 14:58:00,,2024-12-09 10:58:23.161,N
AA,1001_2024-12-09_DFW,1001,2024-12-09,DFW,CUN,2024-12-09 09:31:00,2024-12-09 11:10:00,2024-12-09 11:09:00,2024-12-09 13:11:00,2024-12-09 14:50:00,2024-12-09 14:43:00,2024-12-09 13:51:28.594,Y
AA,1001_2024-12-10_DFW,1001,2024-12-10,DFW,CUN,2024-12-10 09:31:00,2024-12-10 10:00:00,2024-12-10 10:20:00,2024-12-10 13:11:00,2024-12-10 13:40:00,,2024-12-10 08:00:19.040,N
AA,1001_2024-12-10_DFW,1001,2024-12-10,DFW,CUN,2024-12-10 09:31:00,2024-12-10 10:15:00,2024-12-10 10:20:00,2024-12-10 13:11:00,2024-12-10 14:21:00,,2024-12-10 08:57:29.071,N
AA,1001_2024-12-10_DFW,1001,2024-12-10,DFW,CUN,2024-12-10 09:31:00,2024-12-10 10:23:00,2024-12-10 10:20:00,2024-12-10 13:11:00,2024-12-10 14:29:00,,2024-12-10 09:40:36.138,N
AA,1001_2024-12-10_DFW,1001,2024-12-10,DFW,CUN,2024-12-10 09:31:00,2024-12-10 10:23:00,2024-12-10 10:20:00,2024-12-10 13:11:00,2024-12-10 14:27:00,2024-12-10 14:38:00,2024-12-10 13:42:32.625,Y
AA,1001_2024-12-11_DFW,1001,2024-12-11,DFW,CUN,2024-12-11 09:31:00,2024-12-11 09:42:00,2024-12-11 09:34:00,2024-12-11 13:11:00,2024-12-11 13:30:00,,2024-12-11 08:37:16.229,N
AA,1001_2024-12-11_DFW,1001,2024-12-11,DFW,CUN,2024-12-11 09:31:00,2024-12-11 09:42:00,2024-12-11 09:34:00,2024-12-11 13:11:00,2024-12-11 13:12:00,2024-12-11 13:13:00,2024-12-11 12:15:54.045,Y
AA,1001_2024-12-12_DFW,1001,2024-12-12,DFW,CUN,2024-12-12 09:31:00,2024-12-12 09:31:00,2024-12-12 09:28:00,2024-12-12 13:11:00,2024-12-12 13:05:00,2024-12-12 13:02:00,2024-12-12 12:05:26.761,Y
AA,1001_2024-12-13_DFW,1001,2024-12-13,DFW,CUN,2024-12-13 09:31:00,2024-12-13 09:31:00,2024-12-13 09:27:00,2024-12-13 13:11:00,2024-12-13 13:07:00,2024-12-13 13:02:00,2024-12-13 12:04:39.218,Y
AA,1001_2024-12-14_DFW,1001,2024-12-14,DFW,CUN,2024-12-14 09:31:00,2024-12-14 09:38:00,2024-12-14 09:32:00,2024-12-14 13:11:00,2024-12-14 13:28:00,,2024-12-14 08:41:57.924,N
AA,1001_2024-12-14_DFW,1001,2024-12-14,DFW,CUN,2024-12-14 09:31:00,2024-12-14 09:38:00,2024-12-14 09:32:00,2024-12-14 13:11:00,2024-12-14 13:47:00,2024-12-14 13:43:00,2024-12-14 12:45:53.103,Y
AA,1001_2024-12-15_DFW,1001,2024-12-15,DFW,CUN,2024-12-15 09:31:00,2024-12-15 09:45:00,2024-12-15 09:49:00,2024-12-15 13:11:00,2024-12-15 13:38:00,,2024-12-15 09:28:31.113,N
AA,1001_2024-12-15_DFW,1001,2024-12-15,DFW,CUN,2024-12-15 09:31:00,2024-12-15 09:45:00,2024-12-15 09:49:00,2024-12-15 13:11:00,2024-12-15 13:29:00,2024-12-15 13:25:00,2024-12-15 12:27:40.570,Y
